URS;REQUISITANTE;NFM;FABRICANTE;VACINA;DATA;MOV;LOTE;VALIDADE; QUANTIDADE ; VALOR 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;10890456;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 5.280 ; 271.730 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;10895604;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 4.320 ; 227.984 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;10937039;PFIZER;PFIZER;20/08/2021;14;28235BD;30/09/2021; 6.660 ; 348.658 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;10952889;PFIZER;PFIZER;23/08/2021;14;FF5107;31/12/2021; 4.620 ; 242.527 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11007085;PFIZER;PFIZER;27/08/2021;14;FF5110;31/12/2021; 5.940 ; 321.829 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11052306;PFIZER;PFIZER;01/09/2021;14;FF8840;31/12/2021; 2.220 ; 119.183 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11077141;PFIZER;PFIZER;02/09/2021;14;FF8840;31/12/2021; 3.060 ; 162.232 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11097294;PFIZER;PFIZER;05/09/2021;14;FF8843;31/12/2021; 4.620 ; 241.164 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11101234;PFIZER;PFIZER;06/09/2021;14;FF8842;31/12/2021; 2.400 ; 124.685 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11132543;PFIZER;PFIZER;09/09/2021;14;FF8842;31/12/2021; 4.260 ; 221.316 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11133608;PFIZER;PFIZER;09/09/2021;14;FF8845;31/12/2021; 2.220 ; 115.333 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11211023;PFIZER;PFIZER;17/09/2021;14;31045BD;31/12/2021; 11.640 ; 600.345 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11253899;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 9.180 ; 475.276 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11253923;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 4.320 ; 223.659 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11293065;PFIZER;PFIZER;24/09/2021;14;31065BD;31/01/2022; 3.060 ; 159.916 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11308782;PFIZER;PFIZER;27/09/2021;14;31065BD;31/01/2022; 5.676 ; 296.628 
JANUARIA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JANUARIA/MG;11338813;PFIZER;PFIZER;29/09/2021;14;FG3531;31/01/2022; 4.020 ; 213.237 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10370290;PFIZER;PFIZER;01/07/2021;14;EY0586;31/10/2021; 7.260 ; 364.503 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10420623;PFIZER;PFIZER;06/07/2021;14;FA9095;31/10/2021; 8.880 ; 439.729 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10466008;PFIZER;PFIZER;09/07/2021;14;FA9094;31/10/2021; 10.740 ; 537.236 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10576123;PFIZER;PFIZER;21/07/2021;14;FA9096;30/11/2021; 2.880 ; 149.098 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10646703;PFIZER;PFIZER;28/07/2021;14;FD7221;30/11/2021; 3.540 ; 184.002 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10702136;PFIZER;PFIZER;02/08/2021;14;FD7219;30/11/2021; 14.460 ; 751.602 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10754205;PFIZER;PFIZER;05/08/2021;14;FD7209;30/11/2021; 8.880 ; 460.543 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10787355;PFIZER;PFIZER;09/08/2021;14;FD7209;30/11/2021; 13.200 ; 682.031 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10800337;PFIZER;PFIZER;10/08/2021;14;FF2591;30/11/2021; 11.220 ; 576.472 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10851946;PFIZER;PFIZER;13/08/2021;14;FD7210;30/11/2021; 3.960 ; 207.757 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10855015;PFIZER;PFIZER;13/08/2021;14;FD7222;30/11/2021; 6.000 ; 308.784 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10890559;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 12.360 ; 636.095 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10895589;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 4.320 ; 227.984 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10952283;PFIZER;PFIZER;23/08/2021;14;FF5107;31/12/2021; 8.040 ; 422.060 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;10961464;PFIZER;PFIZER;24/08/2021;14;28235BD;30/09/2021; 15.600 ; 816.676 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11007332;PFIZER;PFIZER;27/08/2021;14;FF5110;31/12/2021; 12.870 ; 697.297 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11052709;PFIZER;PFIZER;01/09/2021;14;FF8840;31/12/2021; 4.140 ; 222.260 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11077443;PFIZER;PFIZER;02/09/2021;14;FF8840;31/12/2021; 5.220 ; 276.749 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11097300;PFIZER;PFIZER;05/09/2021;14;FF8843;31/12/2021; 12.000 ; 626.400 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11101224;PFIZER;PFIZER;06/09/2021;14;FF8842;31/12/2021; 8.520 ; 442.631 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11132747;PFIZER;PFIZER;09/09/2021;14;FF8842;31/12/2021; 7.560 ; 392.757 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11210954;PFIZER;PFIZER;17/09/2021;14;31045BD;31/12/2021; 29.940 ; 1.544.185 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11254003;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 23.760 ; 1.230.126 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11254022;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 13.560 ; 702.042 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11293169;PFIZER;PFIZER;24/09/2021;14;31065BD;31/01/2022; 5.220 ; 272.797 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11303018;PFIZER;PFIZER;27/09/2021;14;31065BD;31/01/2022; 16.860 ; 881.104 
JUIZ DE FORA;Requisitante: GERENCIA REGIONAL DE SAUDE DE JUIZ DE FORA/MG;11338688;PFIZER;PFIZER;29/09/2021;14;FG3531;31/01/2022; 18.900 ; 1.002.532 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10370158;PFIZER;PFIZER;01/07/2021;14;EY0586;31/10/2021; 1.380 ; 69.286 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10420595;PFIZER;PFIZER;06/07/2021;14;FA9095;31/10/2021; 3.420 ; 169.355 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10465779;PFIZER;PFIZER;09/07/2021;14;FA9094;31/10/2021; 3.480 ; 174.077 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10584415;PFIZER;PFIZER;21/07/2021;14;FA9096;30/11/2021; 900 ; 46.593 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10646123;PFIZER;PFIZER;28/07/2021;14;FD7221;30/11/2021; 1.140 ; 59.255 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10700607;PFIZER;PFIZER;02/08/2021;14;FD7219;30/11/2021; 4.380 ; 227.664 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10753854;PFIZER;PFIZER;05/08/2021;14;FD7209;30/11/2021; 2.700 ; 140.030 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10786534;PFIZER;PFIZER;09/08/2021;14;FD7209;30/11/2021; 3.360 ; 173.608 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10800280;PFIZER;PFIZER;10/08/2021;14;FF2591;30/11/2021; 3.300 ; 169.551 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10851282;PFIZER;PFIZER;13/08/2021;14;FD7210;30/11/2021; 1.020 ; 53.513 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10854640;PFIZER;PFIZER;13/08/2021;14;FD7222;30/11/2021; 1.980 ; 101.899 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10890086;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 3.720 ; 191.446 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10895384;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 4.920 ; 259.648 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10936516;PFIZER;PFIZER;20/08/2021;14;28235BD;30/09/2021; 4.500 ; 235.580 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;10952090;PFIZER;PFIZER;23/08/2021;14;FF5107;31/12/2021; 2.400 ; 125.988 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11006380;PFIZER;PFIZER;27/08/2021;14;FF5110;31/12/2021; 3.000 ; 162.540 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11052406;PFIZER;PFIZER;01/09/2021;14;FF8840;31/12/2021; 1.140 ; 61.202 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11076614;PFIZER;PFIZER;02/09/2021;14;FF8840;31/12/2021; 1.800 ; 95.431 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11097257;PFIZER;PFIZER;05/09/2021;14;FF8843;31/12/2021; 2.520 ; 131.544 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11101213;PFIZER;PFIZER;06/09/2021;14;FF8842;31/12/2021; 2.520 ; 130.919 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11132174;PFIZER;PFIZER;09/09/2021;14;FF8845;31/12/2021; 2.220 ; 115.333 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11210962;PFIZER;PFIZER;17/09/2021;14;31045BD;31/12/2021; 9.360 ; 482.751 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11253970;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 7.260 ; 375.872 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11253983;PFIZER;PFIZER;21/09/2021;14;FG3528;31/01/2022; 4.380 ; 226.766 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11298540;PFIZER;PFIZER;25/09/2021;14;FG3528;31/01/2022; 1.500 ; 77.660 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11308594;PFIZER;PFIZER;27/09/2021;14;31065BD;31/01/2022; 5.178 ; 270.602 
LEOPOLDINA;Requisitante: GERENCIA REGIONAL DE SAUDE DE LEOPOLDINA/MG;11338844;PFIZER;PFIZER;29/09/2021;14;FG3531;31/01/2022; 1.020 ; 54.105 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10370143;PFIZER;PFIZER;01/07/2021;14;EY0586;31/10/2021; 2.220 ; 111.460 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10420565;PFIZER;PFIZER;06/07/2021;14;FA9095;31/10/2021; 4.020 ; 199.066 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10465746;PFIZER;PFIZER;09/07/2021;14;FA9094;31/10/2021; 4.560 ; 228.100 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10584378;PFIZER;PFIZER;21/07/2021;14;FA9096;30/11/2021; 1.560 ; 80.761 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10645614;PFIZER;PFIZER;28/07/2021;14;FD7221;30/11/2021; 1.200 ; 62.374 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10700374;PFIZER;PFIZER;02/08/2021;14;FD7219;30/11/2021; 7.800 ; 405.428 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10753679;PFIZER;PFIZER;05/08/2021;14;FD7209;30/11/2021; 4.500 ; 233.384 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10786470;PFIZER;PFIZER;09/08/2021;14;FD7209;30/11/2021; 7.440 ; 384.417 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10800412;PFIZER;PFIZER;10/08/2021;14;FF2591;30/11/2021; 5.820 ; 299.026 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10851206;PFIZER;PFIZER;13/08/2021;14;FD7210;30/11/2021; 1.860 ; 97.583 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10854606;PFIZER;PFIZER;13/08/2021;14;FD7222;30/11/2021; 3.480 ; 179.095 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10889985;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 7.080 ; 364.365 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10894457;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 2.100 ; 110.825 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10936141;PFIZER;PFIZER;20/08/2021;14;28235BD;30/09/2021; 8.880 ; 464.877 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;10953362;PFIZER;PFIZER;23/08/2021;14;FF5107;31/12/2021; 6.240 ; 327.569 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11006229;PFIZER;PFIZER;27/08/2021;14;FF5110;31/12/2021; 8.520 ; 461.614 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11047879;PFIZER;PFIZER;31/08/2021;14;FF8840;31/12/2021; 42 ; 2.255 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11052207;PFIZER;PFIZER;01/09/2021;14;FF8840;31/12/2021; 2.940 ; 157.837 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11076350;PFIZER;PFIZER;02/09/2021;14;FF8840;31/12/2021; 3.840 ; 203.585 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11097244;PFIZER;PFIZER;05/09/2021;14;FF8843;31/12/2021; 6.480 ; 338.256 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11101201;PFIZER;PFIZER;06/09/2021;14;FF8842;31/12/2021; 3.300 ; 171.442 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11132154;PFIZER;PFIZER;09/09/2021;14;FF8845;31/12/2021; 6.840 ; 355.352 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11133548;PFIZER;PFIZER;09/09/2021;14;FF8845;31/12/2021; 4.140 ; 215.081 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11210917;PFIZER;PFIZER;17/09/2021;14;31045BD;31/12/2021; 15.180 ; 782.924 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11257011;PFIZER;PFIZER;22/09/2021;14;FG3528;31/01/2022; 6.120 ; 316.851 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11257044;PFIZER;PFIZER;22/09/2021;14;FG3528;31/01/2022; 12.360 ; 639.914 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11294523;PFIZER;PFIZER;24/09/2021;14;31065BD;31/01/2022; 3.480 ; 181.865 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11308383;PFIZER;PFIZER;27/09/2021;14;31065BD;31/01/2022; 8.628 ; 450.899 
MANHUACU;Requisitante: GERENCIA REGIONAL DE SAUDE DE MANHUACU/MG;11338866;PFIZER;PFIZER;29/09/2021;14;FG3531;31/01/2022; 2.280 ; 120.940 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10370184;PFIZER;PFIZER;01/07/2021;14;EY0586;31/10/2021; 5.160 ; 259.068 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10413426;PFIZER;PFIZER;06/07/2021;14;FA9095;31/10/2021; 10.380 ; 514.007 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10466030;PFIZER;PFIZER;09/07/2021;14;FA9094;31/10/2021; 9.480 ; 474.209 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10572887;PFIZER;PFIZER;20/07/2021;14;FA9096;30/11/2021; 3.420 ; 177.053 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10646605;PFIZER;PFIZER;28/07/2021;14;FD7221;30/11/2021; 3.540 ; 184.002 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10701116;PFIZER;PFIZER;02/08/2021;14;FD7219;30/11/2021; 17.040 ; 885.705 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10752916;PFIZER;PFIZER;05/08/2021;14;FD7209;30/11/2021; 10.320 ; 535.226 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10788188;PFIZER;PFIZER;09/08/2021;14;FD7209;30/11/2021; 16.560 ; 855.639 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10805341;PFIZER;PFIZER;10/08/2021;14;FF2591;30/11/2021; 13.980 ; 718.278 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10851783;PFIZER;PFIZER;13/08/2021;14;FD7210;30/11/2021; 4.680 ; 245.532 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10855075;PFIZER;PFIZER;13/08/2021;14;FD7222;30/11/2021; 8.400 ; 432.298 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10890478;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 16.440 ; 846.068 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10895570;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 9.420 ; 497.131 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10936940;PFIZER;PFIZER;20/08/2021;14;28235BD;30/09/2021; 17.478 ; 914.991 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;10953320;PFIZER;PFIZER;23/08/2021;14;FF5107;31/12/2021; 11.640 ; 611.042 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11006977;PFIZER;PFIZER;27/08/2021;14;FF5110;31/12/2021; 17.760 ; 962.237 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11052297;PFIZER;PFIZER;01/09/2021;14;FF8840;31/12/2021; 6.000 ; 322.116 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11076652;PFIZER;PFIZER;02/09/2021;14;FF8840;31/12/2021; 7.500 ; 397.628 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11097293;PFIZER;PFIZER;05/09/2021;14;FF8843;31/12/2021; 18.120 ; 945.864 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11101179;PFIZER;PFIZER;06/09/2021;14;FF8842;31/12/2021; 8.220 ; 427.045 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11132572;PFIZER;PFIZER;09/09/2021;14;FF8842;31/12/2021; 18.240 ; 947.604 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11133579;PFIZER;PFIZER;09/09/2021;14;FF8845;31/12/2021; 11.520 ; 598.487 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11211591;PFIZER;PFIZER;17/09/2021;14;FF8848;31/01/2022; 8.154 ; 422.157 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11211591;PFIZER;PFIZER;17/09/2021;14;31045BD;31/12/2021; 21.426 ; 1.105.067 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11257073;PFIZER;PFIZER;22/09/2021;14;FG3528;31/01/2022; 12.840 ; 664.765 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11257104;PFIZER;PFIZER;22/09/2021;14;FG3528;31/01/2022; 27.240 ; 1.410.297 
MONTES CLAROS;Requisitante: GERENCIA REGIONAL DE SAUDE DE MONTES CLAROS/MG;11308808;PFIZER;PFIZER;27/09/2021;14;31065BD;31/01/2022; 26.382 ; 1.378.723 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10370055;PFIZER;PFIZER;01/07/2021;14;EY0586;31/10/2021; 6.300 ; 316.304 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10414587;PFIZER;PFIZER;06/07/2021;14;FA9095;31/10/2021; 11.640 ; 576.401 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10466129;PFIZER;PFIZER;09/07/2021;14;FA9094;31/10/2021; 15.420 ; 771.339 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10584266;PFIZER;PFIZER;21/07/2021;14;FA9096;30/11/2021; 3.480 ; 180.160 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10646515;PFIZER;PFIZER;28/07/2021;14;FD7221;30/11/2021; 5.940 ; 308.749 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10702531;PFIZER;PFIZER;02/08/2021;14;FD7219;30/11/2021; 17.340 ; 901.299 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10754172;PFIZER;PFIZER;05/08/2021;14;FD7209;30/11/2021; 11.340 ; 588.126 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10788365;PFIZER;PFIZER;09/08/2021;14;FD7209;30/11/2021; 17.520 ; 905.241 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10800566;PFIZER;PFIZER;10/08/2021;14;FF2591;30/11/2021; 15.300 ; 786.099 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10852739;PFIZER;PFIZER;13/08/2021;14;FD7210;30/11/2021; 5.760 ; 302.193 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10855066;PFIZER;PFIZER;13/08/2021;14;FD7222;30/11/2021; 7.560 ; 389.068 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10890671;PFIZER;PFIZER;17/08/2021;14;FD7222;30/11/2021; 15.420 ; 793.575 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10895539;PFIZER;PFIZER;17/08/2021;14;28230BD;30/09/2021; 5.700 ; 300.812 
POUSO ALEGRE;Requisitante: GERENCIA REGIONAL DE SAUDE DE POUSO ALEGRE/MG;10937200;PFIZER;PFIZER;20/08/2021;14;28235BD;30/09/2021; 19.020 ; 995.716 
